PriceDate,DLPH,AA,SYK,SSYS,CFMS,HPQ,ONVO,MGA,SPR,EIGI,ANSS,XONE,OA,TSLA,HXL,SGYP,CRS,SHLM,AXS,AJRD,ZBH,LMT,ADBE,VGR,AMAT,UTHR,ADSK,DDD
2017-03-21,2386030.0,4538596.0,962475.0,860494.0,477910.0,9586125.0,1089773.0,1885351.0,612252.0,749499.0,436223.0,162724.0,417517.0,6894019.0,613320.0,12621391.0,473683.0,221167.0,498526.0,544936.0,1336185.0,1355639.0,3071165.0,948441.9,13478457.0,443047.0,2554570.0,2119481.0
2017-03-22,2964233.0,2877915.0,789242.0,736592.0,270991.0,10651778.0,1041381.0,1392362.0,385278.0,798517.0,219720.0,177856.0,263002.0,4056072.0,349272.0,9375431.0,223817.0,183280.0,448764.0,519842.0,1005485.0,1020740.0,3476377.0,1221838.8,9047221.0,416432.0,1566684.0,2982064.0
2017-03-23,1499498.0,3071973.0,1247889.0,568167.0,232126.0,9156921.0,569212.0,1081844.0,440195.0,303188.0,383126.0,146913.0,227888.0,3300994.0,375845.0,7180718.0,207985.0,175019.0,358147.0,353886.0,999707.0,803792.0,2197156.0,1731098.25,6900445.0,427834.0,2230411.0,1986508.0
2017-03-24,1580449.0,4110049.0,1236950.0,336468.0,186320.0,6633816.0,698770.0,911584.0,588810.0,387318.0,375849.0,112244.0,305025.0,5626389.0,253583.0,4877586.0,158688.0,152669.0,386565.0,455442.0,716485.0,870478.0,3043952.0,911770.65,9058203.0,386334.0,2058291.0,1220040.0
2017-03-27,1548013.0,3654156.0,698186.0,433165.0,219382.0,5698088.0,978017.0,1346029.0,494914.0,487853.0,439313.0,94436.0,291938.0,6219244.0,370298.0,10605085.0,199063.0,182338.0,383621.0,280535.0,1450144.0,994382.0,2424181.0,721950.6,6819112.0,348830.0,1774159.0,1280980.0
2017-03-28,1264353.0,4036518.0,749309.0,339718.0,236477.0,8741413.0,730228.0,1340901.0,585568.0,968074.0,419376.0,134147.0,229716.0,7976460.0,217033.0,7974576.0,181709.0,240464.0,349551.0,549498.0,885872.0,1021275.0,2213163.0,840988.05,7921706.0,317231.0,1086768.0,1318955.0
2017-03-29,780724.0,2611703.0,1359789.0,493246.0,175632.0,5477391.0,849951.0,939670.0,468452.0,577919.0,453479.0,146032.0,198359.0,3670269.0,333054.0,4053655.0,243252.0,256043.0,421181.0,232658.0,507427.0,813863.0,2269816.0,501776.1,6404364.0,427457.0,1841468.0,2003365.0
2017-03-30,1000096.0,7117881.0,607666.0,549932.0,148848.0,10804044.0,688471.0,941427.0,889653.0,536869.0,313718.0,126900.0,300586.0,4139715.0,532718.0,6314532.0,235030.0,271346.0,336710.0,303655.0,526405.0,562282.0,2204940.0,1082561.55,5991386.0,810229.0,945650.0,2157793.0
2017-03-31,1736969.0,5186604.0,753726.0,662675.0,169990.0,19240048.0,1013690.0,1062877.0,657032.0,365358.0,308546.0,149021.0,234041.0,3290375.0,640857.0,4121010.0,411211.0,543093.0,321110.0,1528537.0,860865.0,1213427.0,2086195.0,744875.25,8564667.0,978379.0,1251551.0,2190820.0
2017-04-03,2432890.0,4204158.0,998384.0,456631.0,163138.0,10538188.0,629589.0,1609840.0,658668.0,730642.0,486615.0,148120.0,267132.0,13855159.0,592923.0,4604764.0,266350.0,332589.0,327016.0,711043.0,971768.0,799096.0,2336774.0,478788.45,7165103.0,2115024.0,2478577.0,2136927.0
2017-04-04,3037508.0,2297037.0,711124.0,423474.0,259388.0,6781147.0,854466.0,2200728.0,473383.0,1735982.0,396086.0,151363.0,248443.0,10104948.0,276843.0,3931582.0,268643.0,591744.0,374982.0,805122.0,577001.0,567974.0,2021696.0,712742.1,7233510.0,718959.0,1497090.0,1612475.0
2017-04-05,2510687.0,4016124.0,669161.0,453576.0,291248.0,10309508.0,707056.0,2166234.0,976370.0,564191.0,389838.0,271854.0,255325.0,7842518.0,332561.0,5890050.0,328471.0,593012.0,363095.0,400121.0,783901.0,949276.0,2805819.0,661901.1,6895912.0,682786.0,1885286.0,1733300.0
2017-04-06,2094308.0,3626831.0,752546.0,426163.0,151306.0,8367840.0,729793.0,1988644.0,564860.0,641582.0,238512.0,152681.0,203092.0,5516744.0,195663.0,12710192.0,175968.0,416055.0,426388.0,356298.0,885907.0,740487.0,1890743.0,628083.75,7158864.0,790118.0,1793653.0,1170821.0
2017-04-07,1537637.0,3669729.0,867898.0,371375.0,212063.0,13464895.0,597107.0,1644780.0,428686.0,1010903.0,383458.0,126083.0,393893.0,4544199.0,454374.0,7948767.0,174111.0,289583.0,464551.0,608311.0,436757.0,1020717.0,2287623.0,463043.7,6314603.0,571865.0,1920449.0,1146366.0
2017-04-10,1098718.0,2573791.0,761175.0,703544.0,180964.0,6694126.0,581646.0,883363.0,444412.0,484870.0,239592.0,117157.0,197739.0,7640038.0,319833.0,7022090.0,145419.0,182604.0,359592.0,421730.0,456325.0,788766.0,2233101.0,409671.15,7339627.0,437047.0,1292762.0,949190.0
2017-04-11,1910257.0,3140817.0,772728.0,380728.0,158355.0,14390833.0,851775.0,1793194.0,512649.0,490176.0,348481.0,127895.0,396255.0,5716338.0,390878.0,5066775.0,258086.0,294211.0,382292.0,325673.0,496619.0,742986.0,2325990.0,607440.75,10543271.0,737160.0,1361072.0,2040566.0
2017-04-12,2812047.0,7591056.0,997947.0,486889.0,140370.0,19363850.0,2039150.0,1877273.0,653597.0,642248.0,283488.0,55841.0,318998.0,6038172.0,446885.0,7310519.0,234967.0,290050.0,339048.0,483616.0,657459.0,955278.0,2106144.0,508460.4,6801724.0,424837.0,2405480.0,2106627.0
2017-04-13,1150896.0,6139205.0,758716.0,398920.0,152509.0,12699444.0,1292351.0,1266856.0,661097.0,457777.0,207071.0,65640.0,215147.0,9272087.0,510604.0,7116168.0,256375.0,275190.0,429701.0,261451.0,688388.0,763500.0,1814922.0,539479.5,5746705.0,351124.0,1970309.0,1416091.0
2017-04-17,1349177.0,4097172.0,1606851.0,405310.0,95189.0,8213848.0,985500.0,1059540.0,605410.0,615307.0,205844.0,151271.0,226173.0,4108850.0,758281.0,5192336.0,351910.0,200616.0,353873.0,293701.0,555658.0,811635.0,1395407.0,1307717.25,5240990.0,440022.0,1191298.0,1520380.0
